0#941-4,2025-06-14,06:38,0,NO_DATA
1#948-19,2025-06-14,16:53,0,PUNTUALE
0#947-19,2025-06-14,16:53,0,PUNTUALE
1#950-4,2025-06-14,17:06,0,PUNTUALE
0#949-4,2025-06-14,17:06,0,PUNTUALE
1#935-16,2025-06-14,16:27,0,PUNTUALE
1#934-15,2025-06-14,16:56,0,PUNTUALE
0#944-15,2025-06-14,16:27,0,PUNTUALE
0#939-20,2025-06-14,16:27,0,PUNTUALE
0#933-15,2025-06-14,16:56,0,PUNTUALE
1#939-20,2025-06-14,16:27,0,PUNTUALE
0#934-16,2025-06-14,16:27,0,PUNTUALE
1#946-15,2025-06-14,16:27,0,PUNTUALE
0#943-2,2025-06-14,16:50,0,PUNTUALE
1#945-2,2025-06-14,16:50,0,PUNTUALE
0#945-19,2025-06-14,17:04,0,PUNTUALE
1#944-19,2025-06-14,17:04,0,PUNTUALE
0#950-17,2025-06-14,17:29,0,PUNTUALE
1#951-17,2025-06-14,17:29,0,PUNTUALE
1#942-21,2025-06-14,16:40,0,PUNTUALE
0#941-21,2025-06-14,16:40,0,PUNTUALE
0#946-23,2025-06-14,16:43,0,PUNTUALE
1#947-23,2025-06-14,16:43,0,PUNTUALE
0#937-23,2025-06-14,17:13,0,PUNTUALE
1#940-23,2025-06-14,17:13,0,PUNTUALE
0#942-23,2025-06-14,16:47,0,PUNTUALE
1#943-23,2025-06-14,16:47,0,PUNTUALE
0#944-17,2025-06-14,17:33,0,NO_DATA
0#937-26,2025-06-14,18:24,0,NO_DATA
0#939-26,2025-06-14,20:26,0,NO_DATA
1#937-22,2025-06-14,17:42,0,PUNTUALE
0#936-22,2025-06-14,17:42,0,PUNTUALE
0#943-3,2025-06-14,16:53,0,PUNTUALE
1#945-3,2025-06-14,16:53,0,PUNTUALE
1#935-17,2025-06-14,17:23,0,PUNTUALE
0#934-17,2025-06-14,17:23,0,PUNTUALE
0#933-27,2025-06-14,00:17,0,NO_DATA
0#941-5,2025-06-14,06:41,0,NO_DATA
1#934-16,2025-06-14,16:59,0,PUNTUALE
0#933-16,2025-06-14,16:59,0,PUNTUALE
0#944-16,2025-06-14,17:29,0,PUNTUALE
1#946-16,2025-06-14,17:29,0,PUNTUALE
0#939-21,2025-06-14,17:55,0,PUNTUALE
1#939-21,2025-06-14,17:55,0,PUNTUALE
1#948-20,2025-06-14,17:06,0,PUNTUALE
0#947-20,2025-06-14,17:06,0,PUNTUALE
0#945-20,2025-06-14,17:07,0,PUNTUALE
1#944-20,2025-06-14,17:07,0,PUNTUALE
0#938-3,2025-06-14,17:40,0,PUNTUALE
1#938-3,2025-06-14,17:40,0,PUNTUALE
0#937-27,2025-06-14,19:26,0,NO_DATA
0#937-24,2025-06-14,17:16,0,PUNTUALE
1#940-24,2025-06-14,17:16,0,PUNTUALE
0#946-24,2025-06-14,17:45,0,PUNTUALE
1#947-24,2025-06-14,17:45,0,PUNTUALE
0#939-27,2025-06-14,21:24,0,NO_DATA
1#942-22,2025-06-14,18:08,0,PUNTUALE
0#941-22,2025-06-14,18:08,0,PUNTUALE
1#950-5,2025-06-14,17:19,0,PUNTUALE
0#949-5,2025-06-14,17:19,0,PUNTUALE
0#944-18,2025-06-14,18:35,0,NO_DATA
0#941-6,2025-06-14,07:47,0,NO_DATA
1#935-18,2025-06-14,17:26,0,PUNTUALE
0#934-18,2025-06-14,17:26,0,PUNTUALE
0#942-24,2025-06-14,17:57,0,PUNTUALE
1#943-24,2025-06-14,17:57,0,PUNTUALE
0#943-4,2025-06-14,18:21,0,PUNTUALE
1#945-4,2025-06-14,18:21,0,PUNTUALE
1#934-17,2025-06-14,18:01,0,PUNTUALE
0#950-18,2025-06-14,17:32,0,PUNTUALE
0#933-17,2025-06-14,18:01,0,PUNTUALE
1#951-18,2025-06-14,17:32,0,PUNTUALE
1#946-17,2025-06-14,17:33,0,PUNTUALE
0#937-28,2025-06-14,19:30,0,NO_DATA
1#948-21,2025-06-14,18:21,0,PUNTUALE
0#938-4,2025-06-14,17:43,0,PUNTUALE
0#947-21,2025-06-14,18:21,0,PUNTUALE
1#938-4,2025-06-14,17:43,0,PUNTUALE
0#939-28,2025-06-14,21:40,0,NO_DATA
0#945-21,2025-06-14,18:14,0,PUNTUALE
1#937-23,2025-06-14,17:45,0,PUNTUALE
1#944-21,2025-06-14,18:14,0,PUNTUALE
0#936-23,2025-06-14,17:45,0,PUNTUALE
0#944-19,2025-06-14,18:41,0,NO_DATA
0#937-25,2025-06-14,18:18,0,PUNTUALE
1#940-25,2025-06-14,18:18,0,PUNTUALE
0#946-25,2025-06-14,17:50,0,PUNTUALE
1#947-25,2025-06-14,17:50,0,PUNTUALE
0#941-7,2025-06-14,07:50,0,NO_DATA
1#950-6,2025-06-14,18:34,0,PUNTUALE
0#949-6,2025-06-14,18:34,0,PUNTUALE
0#939-22,2025-06-14,17:58,0,PUNTUALE
